timestamp,run_id,task_id,robot_id,event,status,allocation_cost,duration,path,collision_flag,message
21.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
21.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
21.000,ours,-,robot3,MIN_DISTANCE,OK,6.482,10.584,,0,nearest_robot=robot4
21.000,ours,-,robot4,MIN_DISTANCE,OK,6.482,10.584,,0,nearest_robot=robot3
21.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
21.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
21.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
22.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
22.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
22.000,ours,-,robot3,MIN_DISTANCE,OK,6.482,10.584,,0,nearest_robot=robot4
22.000,ours,-,robot4,MIN_DISTANCE,OK,6.482,10.584,,0,nearest_robot=robot3
22.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
22.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
22.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
23.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
23.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
23.000,ours,-,robot3,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot4
23.000,ours,-,robot4,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot3
23.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
23.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
23.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
24.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
24.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
24.000,ours,-,robot3,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot4
24.000,ours,-,robot4,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot3
24.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
24.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
24.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
25.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
25.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
25.000,ours,-,robot3,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot4
25.000,ours,-,robot4,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot3
25.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
25.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
25.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
26.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
26.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
26.000,ours,-,robot3,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot4
26.000,ours,-,robot4,MIN_DISTANCE,OK,6.481,10.584,,0,nearest_robot=robot3
26.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
26.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
26.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
27.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
27.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
27.000,ours,-,robot3,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot4
27.000,ours,-,robot4,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot3
27.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
27.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
27.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
28.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
28.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
28.000,ours,-,robot3,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot4
28.000,ours,-,robot4,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot3
28.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
28.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
28.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
29.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
29.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
29.000,ours,-,robot3,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot4
29.000,ours,-,robot4,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot3
29.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
29.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
29.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
30.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
30.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
30.000,ours,-,robot3,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot4
30.000,ours,-,robot4,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot3
30.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
30.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
30.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
31.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
31.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.584,,0,nearest_robot=robot1
31.000,ours,-,robot3,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot4
31.000,ours,-,robot4,MIN_DISTANCE,OK,6.480,10.584,,0,nearest_robot=robot3
31.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.584,,0,nearest_robot=robot4
31.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
31.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
32.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.583,,0,nearest_robot=robot6
32.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.583,,0,nearest_robot=robot1
32.000,ours,-,robot3,MIN_DISTANCE,OK,6.479,10.583,,0,nearest_robot=robot4
32.000,ours,-,robot4,MIN_DISTANCE,OK,6.479,10.583,,0,nearest_robot=robot3
32.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.583,,0,nearest_robot=robot4
32.000,ours,-,robot6,MIN_DISTANCE,OK,12.416,10.583,,0,nearest_robot=robot1
32.000,ours,-,fleet,MIN_DISTANCE_AVG,OK,10.583,,,0,robots_sampled=6
33.000,ours,-,robot1,MIN_DISTANCE,OK,12.416,10.583,,0,nearest_robot=robot6
33.000,ours,-,robot2,MIN_DISTANCE,OK,12.510,10.583,,0,nearest_robot=robot1
33.000,ours,-,robot3,MIN_DISTANCE,OK,6.479,10.583,,0,nearest_robot=robot4
33.000,ours,-,robot4,MIN_DISTANCE,OK,6.479,10.583,,0,nearest_robot=robot3
33.000,ours,-,robot5,MIN_DISTANCE,OK,13.200,10.583,,0,nearest_robot=robot4
