timestamp,run_id,task_id,robot_id,event,status,allocation_cost,duration,path,collision_flag,message
409.000,original,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
409.000,original,-,robot2,MIN_DISTANCE,OK,12.505,10.584,,0,nearest_robot=robot1
409.000,original,-,robot3,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot4
409.000,original,-,robot4,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot3
409.000,original,-,robot5,MIN_DISTANCE,OK,13.195,10.584,,0,nearest_robot=robot4
409.000,original,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
409.000,original,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
410.000,original,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
410.000,original,-,robot2,MIN_DISTANCE,OK,12.505,10.584,,0,nearest_robot=robot1
410.000,original,-,robot3,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot4
410.000,original,-,robot4,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot3
410.000,original,-,robot5,MIN_DISTANCE,OK,13.195,10.584,,0,nearest_robot=robot4
410.000,original,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
410.000,original,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
411.000,original,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
411.000,original,-,robot2,MIN_DISTANCE,OK,12.505,10.584,,0,nearest_robot=robot1
411.000,original,-,robot3,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot4
411.000,original,-,robot4,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot3
411.000,original,-,robot5,MIN_DISTANCE,OK,13.195,10.584,,0,nearest_robot=robot4
411.000,original,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
411.000,original,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
412.000,original,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
412.000,original,-,robot2,MIN_DISTANCE,OK,12.505,10.584,,0,nearest_robot=robot1
412.000,original,-,robot3,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot4
412.000,original,-,robot4,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot3
412.000,original,-,robot5,MIN_DISTANCE,OK,13.195,10.584,,0,nearest_robot=robot4
412.000,original,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
412.000,original,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
413.000,original,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
413.000,original,-,robot2,MIN_DISTANCE,OK,12.505,10.584,,0,nearest_robot=robot1
413.000,original,-,robot3,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot4
413.000,original,-,robot4,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot3
413.000,original,-,robot5,MIN_DISTANCE,OK,13.195,10.584,,0,nearest_robot=robot4
413.000,original,-,robot6,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot1
413.000,original,-,fleet,MIN_DISTANCE_AVG,OK,10.584,,,0,robots_sampled=6
414.000,original,-,robot1,MIN_DISTANCE,OK,12.416,10.584,,0,nearest_robot=robot6
414.000,original,-,robot2,MIN_DISTANCE,OK,12.505,10.584,,0,nearest_robot=robot1
414.000,original,-,robot3,MIN_DISTANCE,OK,6.486,10.584,,0,nearest_robot=robot4
