timestamp,run_id,task_id,robot_id,event,status,allocation_cost,duration,path,collision_flag,message
19.000,ours,task_001,robot_1,ASSIGNED,OK,14.792,,stationa1->stationb1,0,Task assigned to robot
21.000,ours,task_002,robot_6,ASSIGNED,OK,24.312,,stationb1,0,Task assigned to robot
29.000,ours,task_003,robot_2,ASSIGNED,OK,3.532,,stationa3,0,Task assigned to robot
33.000,ours,task_004,robot_5,ASSIGNED,OK,11.981,,stationa4,0,Task assigned to robot
35.000,ours,task_005,robot_3,ASSIGNED,OK,16.633,,stationa2,0,Task assigned to robot
40.000,ours,task_006,robot_4,ASSIGNED,OK,23.181,,stationc2,0,Task assigned to robot
57.000,ours,task_003,robot_2,COMPLETED,OK,3.532,28.000,stationa3,0,Task executed successfully
57.000,ours,task_008,robot_2,ASSIGNED,OK,14.375,,stationa3->stationc4,0,Task assigned to robot
73.000,ours,task_004,robot_5,COMPLETED,OK,11.981,40.000,stationa4,0,Task executed successfully
73.000,ours,task_011,robot_5,ASSIGNED,OK,28.423,,stationc3->stationb2,0,Task assigned to robot
91.000,ours,task_005,robot_3,COMPLETED,OK,16.633,56.000,stationa2,1,Task executed successfully
91.000,ours,task_013,robot_3,ASSIGNED,OK,0.426,,stationa2,0,Task assigned to robot
95.000,ours,task_013,robot_3,COMPLETED,OK,0.426,4.000,stationa2,1,Task executed successfully
95.000,ours,task_009,robot_3,ASSIGNED,OK,0.426,,stationa2,0,Task assigned to robot
99.000,ours,task_009,robot_3,COMPLETED,OK,0.426,4.000,stationa2,0,Task executed successfully
99.000,ours,task_010,robot_3,ASSIGNED,OK,14.298,,stationa2->stationc3,0,Task assigned to robot
104.000,ours,task_006,robot_4,COMPLETED,OK,23.181,64.000,stationc2,1,Task executed successfully
104.000,ours,task_007,robot_4,ASSIGNED,OK,3.004,,stationa3,0,Task assigned to robot
106.000,ours,task_001,robot_1,COMPLETED,OK,14.792,87.000,stationa1->stationb1,1,Task executed successfully
106.000,ours,task_015,robot_1,ASSIGNED,OK,2.327,,stationc1,0,Task assigned to robot
121.000,ours,task_015,robot_1,COMPLETED,OK,2.327,15.000,stationc1,1,Task executed successfully
121.000,ours,task_014,robot_1,ASSIGNED,OK,2.427,,stationc1->stationb1,0,Task assigned to robot
124.000,ours,task_007,robot_4,COMPLETED,OK,3.004,20.000,stationa3,0,Task executed successfully
143.000,ours,task_014,robot_1,COMPLETED,OK,2.427,22.000,stationc1->stationb1,0,Task executed successfully
143.000,ours,task_012,robot_1,ASSIGNED,OK,2.690,,stationb1->stationc1,0,Task assigned to robot
150.000,ours,task_002,robot_6,COMPLETED,OK,24.312,129.000,stationb1,1,Task executed successfully
156.000,ours,task_011,robot_5,COMPLETED,OK,28.423,83.000,stationc3->stationb2,1,Task executed successfully
161.000,ours,task_010,robot_3,COMPLETED,OK,14.298,62.000,stationa2->stationc3,0,Task executed successfully
169.000,ours,task_012,robot_1,COMPLETED,OK,2.690,26.000,stationb1->stationc1,1,Task executed successfully
184.000,ours,task_008,robot_2,COMPLETED,OK,14.375,127.000,stationa3->stationc4,1,Task executed successfully
214.000,ours,park_6,robot_6,COMPLETED,OK,0.000,64.000,stationp6,1,Task executed successfully
223.000,ours,park_4,robot_4,COMPLETED,OK,0.000,99.000,stationp4,1,Task executed successfully
233.000,ours,park_5,robot_5,COMPLETED,OK,0.000,77.000,stationp5,1,Task executed successfully
259.000,ours,park_3,robot_3,COMPLETED,OK,0.000,98.000,stationp3,1,Task executed successfully
271.000,ours,park_2,robot_2,COMPLETED,OK,0.000,87.000,stationp2,0,Task executed successfully
