curve,elapsed_sec,mean,ci_lo,ci_hi,n_runs
ours r6 (n=3),70.0,5.281415343915344,0.11798043558336868,10.44485025224732,3
ours r6 (n=3),71.0,5.344576719576719,0.16394048535666084,10.525212953796778,3
ours r6 (n=3),72.0,5.407738095238095,0.20988229007416237,10.605593900402027,3
ours r6 (n=3),73.0,5.535714285714286,0.5984288074336499,10.47299976399492,3
ours r6 (n=3),74.0,5.663690476190477,0.9867317443405144,10.340649208040439,3
ours r6 (n=3),75.0,5.791666666666667,1.3747480317542369,10.208585301579097,3
ours r6 (n=3),76.0,6.006944444444444,1.6154662399906057,10.398422648898283,3
ours r6 (n=3),77.0,6.222222222222222,1.8292195341467021,10.615224910297743,3
ours r6 (n=3),78.0,6.4375,2.0160358059604757,10.858964194039524,3
ours r6 (n=3),79.0,6.55,2.4225732339653225,10.677426766034678,3
ours r6 (n=3),80.0,6.6625000000000005,2.828272470562177,10.496727529437823,3
ours r6 (n=3),81.0,6.758333333333333,3.1497367400720955,10.36692992659457,3
ours r6 (n=3),82.0,6.847222222222221,3.4676476022536127,10.22679684219083,3
ours r6 (n=3),83.0,6.93611111111111,3.783935101458661,10.088287120763558,3
ours r6 (n=3),84.0,7.0249999999999995,4.098220827500985,9.951779172499014,3
ours r6 (n=3),85.0,7.11388888888889,4.410004128368814,9.817773649408966,3
ours r6 (n=3),86.0,7.302777777777777,5.181507705304771,9.424047850250783,3
ours r6 (n=3),87.0,7.491666666666667,5.883759079442598,9.099574253890736,3
ours r6 (n=3),88.0,7.536111111111111,5.9750835206199895,9.097138701602233,3
ours r6 (n=3),89.0,7.580555555555556,6.066066991943006,9.095044119168106,3
ours r6 (n=3),90.0,7.625,6.15667707156471,9.09332292843529,3
ours r6 (n=3),91.0,7.669444444444444,6.246877406712563,9.092011482176325,3
ours r6 (n=3),92.0,7.713888888888889,6.336627158740753,9.091150619037025,3
ours r6 (n=3),93.0,7.758333333333333,6.425880365444069,9.090786301222597,3
ours r6 (n=3),94.0,7.802777777777777,6.514585209968106,9.090970345587449,3
ours r6 (n=3),95.0,7.847222222222221,6.60268318559053,9.091761258853913,3
ours r6 (n=3),96.0,7.891666666666666,6.690108146470045,9.093225186863286,3
ours r6 (n=3),97.0,7.936111111111111,6.776785236720762,9.09543698550146,3
ours r6 (n=3),98.0,7.980555555555555,6.862629694676714,9.098481416434396,3
ours r6 (n=3),99.0,8.025,6.947545537097114,9.102454462902887,3
ours r6 (n=3),100.0,8.069444444444445,7.031424140859833,9.107464748029056,3
ours r6 (n=3),101.0,8.113888888888889,7.114142759366335,9.113635018411443,3
ours r6 (n=3),102.0,8.158333333333333,7.1955630397774595,9.121103626889207,3
ours r6 (n=3),103.0,8.291666666666666,7.407313253632653,9.17602007970068,3
ours r6 (n=3),104.0,8.424999999999999,7.420834293850309,9.42916570614969,3
ours r6 (n=3),105.0,8.558333333333334,7.291159289667563,9.825507376999104,3
ours r6 (n=3),106.0,8.667543859649122,7.668177963839464,9.666909755458779,3
ours r6 (n=3),107.0,8.776754385964912,8.016775660076254,9.53673311185357,3
ours r6 (n=3),108.0,8.8859649122807,8.300955111313243,9.470974713248157,3
ours r6 (n=3),109.0,8.99517543859649,8.45412220278568,9.536228674407301,3
ours r6 (n=3),110.0,9.04188596491228,8.464905139224701,9.61886679059986,3
ours r6 (n=3),111.0,9.088596491228069,8.47399206236407,9.703200920092067,3
ours r6 (n=3),112.0,9.13530701754386,8.481675778781737,9.788938256305984,3
ours r6 (n=3),113.0,9.182017543859649,8.48819303425328,9.875842053466018,3
ours r6 (n=3),114.0,9.228728070175437,8.49373516849973,9.963720971851144,3
ours r6 (n=3),115.0,9.27543859649123,8.49845716657467,10.052420026407788,3
ours r6 (n=3),116.0,9.322149122807017,8.502485056926957,10.141813188687077,3
ours r6 (n=3),117.0,9.368859649122808,8.50592182929265,10.231797468952966,3
ours r6 (n=3),118.0,9.415570175438596,8.508852114280792,10.3222882365964,3
ours r6 (n=3),119.0,9.537280701754385,8.903826484778683,10.170734918730087,3
ours r6 (n=3),120.0,9.658991228070176,9.294251487509484,10.023730968630868,3
ours r6 (n=3),121.0,9.780701754385964,9.648602767070733,9.912800741701195,3
ours r6 (n=3),122.0,9.902412280701755,9.668939718458168,10.135884842945343,3
ours r6 (n=3),123.0,10.024122807017543,9.529943727172078,10.518301886863007,3
ours r6 (n=3),124.0,10.145833333333334,9.379960811722405,10.911705854944262,3
ours r6 (n=3),125.0,10.297619047619047,9.308356824306829,11.286881270931266,3
ours r6 (n=3),126.0,10.511904761904761,9.460916036475941,11.56289348733358,3
ours r6 (n=3),127.0,10.698412698412698,9.687146370422736,11.70967902640266,3
ours r6 (n=3),128.0,10.884920634920634,9.895069214282021,11.874772055559248,3
ours r6 (n=3),129.0,11.071428571428571,10.083493326880413,12.05936381597673,3
ours r6 (n=3),130.0,11.2002442002442,10.160347616277276,12.240140784211123,3
ours r6 (n=3),131.0,11.32905982905983,10.22750234101818,12.430617317101479,3
ours r6 (n=3),132.0,11.465811965811966,10.31384435516598,12.617779576457952,3
ours r6 (n=3),133.0,11.55776123518059,10.536467004525433,12.579055465835749,3
ours r6 (n=3),134.0,11.649710504549214,10.745893322363958,12.55352768673447,3
ours r6 (n=3),135.0,11.741659773917839,10.936327447664397,12.54699210017128,3
ours r6 (n=3),136.0,11.833609043286463,11.100079305473503,12.567138781099423,3
ours r6 (n=3),137.0,11.925558312655086,11.228849865415626,12.622266759894547,3
ours r6 (n=3),138.0,12.028618693134822,11.30505959537984,12.752177790889805,3
ours r6 (n=3),139.0,12.131679073614558,11.322473633007784,12.940884514221333,3
ours r6 (n=3),140.0,12.234739454094294,11.297066967590816,13.172411940597772,3
ours r6 (n=3),141.0,12.337799834574028,11.243822454342588,13.431777214805468,3
ours r6 (n=3),142.0,12.440860215053762,11.172994333091129,13.708726097016395,3
ours r6 (n=3),143.0,12.499452409398648,11.090352452172002,13.908552366625294,3
ours r6 (n=3),144.0,12.558044603743527,11.007223955665655,14.108865251821399,3
ours r6 (n=3),145.0,12.616636798088413,10.923731049444836,14.30954254673199,3
ours r6 (n=3),146.0,12.675228992433295,10.83995836843433,14.510499616432261,3
ours r6 (n=3),147.0,12.733821186778178,10.755966325805332,14.711676047751023,3
ours r6 (n=3),148.0,12.79241338112306,10.671799168902563,14.913027593343557,3
ours r6 (n=3),149.0,12.851005575467942,10.587490030722012,15.114521120213873,3
ours r6 (n=3),150.0,12.909597769812825,10.50306420391796,15.31613133570769,3
ours r6 (n=3),151.0,12.948745519713261,10.480691838130717,15.416799201295806,3
ours r6 (n=3),152.0,12.9878932696137,10.458314964696244,15.517471574531156,3
ours r6 (n=3),153.0,13.027041019514138,10.435933904710428,15.618148134317849,3
ours r6 (n=3),154.0,13.066188769414575,10.413548949498345,15.718828589330805,3
ours r6 (n=3),155.0,13.105336519315015,10.39116036398438,15.819512674645651,3
ours r6 (n=3),156.0,13.144484269215452,10.368768389614836,15.920200148816068,3
ours r6 (n=3),157.0,13.18363201911589,10.346373246901047,16.020890791330732,3
ours r6 (n=3),158.0,13.222779769016327,10.323975137639012,16.121584400393644,3
ours r6 (n=3),159.0,13.261927518916766,10.30157424685269,16.222280790980843,3
ours r6 (n=3),160.0,13.301075268817202,10.279170744500158,16.322979793134248,3
ours r6 (n=3),161.0,13.340223018717642,10.25676478697579,16.423681250459495,3
ours r6 (n=3),162.0,13.379370768618081,10.234356518436247,16.524385018799915,3
ours r6 (n=3),163.0,13.41851851851852,10.211946071974012,16.625090965063027,3
ours r6 (n=3),164.0,13.446913580246914,10.165524446765891,16.728302713727935,3
ours r6 (n=3),165.0,13.475308641975309,10.11859319933354,16.832024084617075,3
ours r6 (n=3),166.0,13.481481481481481,10.142570878867923,16.820392084095037,3
ours r6 (n=3),167.0,13.487654320987653,10.166431611697437,16.80887703027787,3
ours r6 (n=3),168.0,13.493827160493828,10.190173519409583,16.79748080157807,3
ours r6 (n=3),169.0,13.5,10.21379469617651,16.78620530382349,3
ours r6 (n=3),170.0,13.506172839506172,10.237293208716688,16.775052470295655,3
ours r6 (n=3),171.0,13.512345679012347,10.260667096281962,16.76402426174273,3
ours r6 (n=3),172.0,13.518518518518519,10.283914370671543,16.753122666365496,3
ours r6 (n=3),173.0,13.524691358024691,10.307033016274502,16.74234969977488,3
ours r6 (n=3),174.0,13.530864197530866,10.330020990142444,16.731707404919288,3
ours r6 (n=3),175.0,13.537037037037038,10.352876222093967,16.721197851980108,3
ours r6 (n=3),176.0,13.54320987654321,10.375596614852704,16.710823138233717,3
ours r6 (n=3),177.0,13.549382716049385,10.398180044220656,16.700585387878114,3
ours r6 (n=3),178.0,13.555555555555555,10.420624359288595,16.690486751822515,3
ours r6 (n=3),179.0,13.561728395061728,10.442927382685436,16.68052940743802,3
ours r6 (n=3),180.0,13.5679012345679,10.46508691086832,16.670715558267478,3
ours r6 (n=3),181.0,13.574074074074074,10.487100714455385,16.661047433692765,3
ours r6 (n=3),182.0,13.580246913580247,10.508966538603058,16.651527288557435,3
ours r6 (n=3),183.0,13.58641975308642,10.530682103429816,16.64215740274302,3
ours r6 (n=3),184.0,13.592592592592593,10.552245104488314,16.632940080696873,3
ours r6 (n=3),185.0,13.598765432098766,10.573653213287788,16.623877650909744,3
ours r6 (n=3),186.0,13.604938271604938,10.59490407786872,16.614972465341157,3
ours r6 (n=3),187.0,13.611111111111112,10.615995323431553,16.60622689879067,3
ours r6 (n=3),188.0,13.617283950617283,10.636924553021457,16.59764334821311,3
ours r6 (n=3),189.0,13.623456790123456,10.657689348270928,16.589224231975983,3
ours r6 (n=3),190.0,13.629629629629628,10.678287270202055,16.5809719890572,3
ours r6 (n=3),191.0,13.635802469135802,10.698715860090223,16.572889078181383,3
ours r6 (n=3),192.0,13.641975308641975,10.718972640390966,16.564977976892983,3
ours r6 (n=3),193.0,13.648148148148147,10.739055115731603,16.55724118056469,3
ours r6 (n=3),194.0,13.654320987654321,10.758960773969196,16.549681201339446,3
ours r6 (n=3),195.0,13.660493827160494,10.778687087316307,16.54230056700468,3
ours r6 (n=3),196.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),197.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),198.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),199.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),200.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),201.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),202.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),203.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),204.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),205.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),206.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),207.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),208.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),209.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),210.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),211.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),212.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),213.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),214.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),215.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),216.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),217.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),218.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),219.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),220.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),221.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),222.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),223.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),224.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),225.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),226.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),227.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),228.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),229.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),230.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),231.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),232.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),233.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),234.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),235.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),236.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),237.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),238.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),239.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),240.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),241.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),242.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),243.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),244.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),245.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),246.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),247.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),248.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),249.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),250.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),251.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),252.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),253.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),254.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),255.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),256.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),257.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),258.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),259.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),260.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),261.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),262.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),263.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),264.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),265.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),266.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),267.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),268.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),269.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),270.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),271.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),272.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),273.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),274.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),275.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),276.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),277.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),278.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),279.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),280.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),281.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),282.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),283.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),284.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),285.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),286.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),287.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),288.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),289.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),290.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),291.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),292.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),293.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),294.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),295.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),296.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),297.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),298.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),299.0,13.666666666666666,10.798231513535905,16.53510181979743,3
ours r6 (n=3),300.0,13.666666666666666,10.798231513535905,16.53510181979743,3
