curve,elapsed_sec,mean,ci_lo,ci_hi,n_runs
ours r6 (n=4),71.0,5.114423076923077,-0.38973513018529093,10.618581284031446,4
ours r6 (n=4),72.0,5.1990384615384615,-0.370126839053321,10.768203762130245,4
ours r6 (n=4),73.0,5.283653846153847,-0.3554348051534806,10.922742497461174,4
ours r6 (n=4),74.0,5.368269230769231,-0.34547853972615616,11.082017001264617,4
ours r6 (n=4),75.0,5.702884615384615,-0.3636547473958398,11.76942397816507,4
ours r6 (n=4),76.0,5.7875,-0.3815687344737482,11.956568734473748,4
ours r6 (n=4),77.0,5.872115384615385,-0.402897950566361,12.14712871979713,4
ours r6 (n=4),78.0,5.956730769230769,-0.4274723727679506,12.340933911229488,4
ours r6 (n=4),79.0,6.0413461538461535,-0.4551283712677794,12.537820678960086,4
ours r6 (n=4),80.0,6.099175824175824,-0.47018112419990743,12.668532772551556,4
ours r6 (n=4),81.0,6.157005494505494,-0.4858331769127986,12.799844165923787,4
ours r6 (n=4),82.0,6.214835164835165,-0.5020648607278009,12.93173519039813,4
ours r6 (n=4),83.0,6.272664835164836,-0.5188572130895039,13.064186883419175,4
ours r6 (n=4),84.0,6.330494505494505,-0.5361919552405032,13.197180966229514,4
ours r6 (n=4),85.0,6.3883241758241756,-0.5540514700018075,13.330699821650159,4
ours r6 (n=4),86.0,6.446153846153846,-0.5724187797490581,13.46472647205675,4
ours r6 (n=4),87.0,6.503983516483516,-0.5912775246614164,13.599244557628449,4
ours r6 (n=4),88.0,6.561813186813187,-0.6106119413079947,13.73423831493437,4
ours r6 (n=4),89.0,6.642857142857142,-0.6230134935384646,13.90872777925275,4
ours r6 (n=4),90.0,6.7767857142857135,-0.6169170250050131,14.17048845357644,4
ours r6 (n=4),91.0,6.9107142857142865,-0.6121902310002874,14.43361880242886,4
ours r6 (n=4),92.0,7.044642857142857,-0.6087637449307541,14.698049459216467,4
ours r6 (n=4),93.0,7.178571428571429,-0.6065721760240148,14.963715033166872,4
ours r6 (n=4),94.0,7.24271037181996,-0.5922459488938783,15.0776666925338,4
ours r6 (n=4),95.0,7.306849315068493,-0.5791185646015764,15.192817194738563,4
ours r6 (n=4),96.0,7.3977739726027405,-0.5609965402153829,15.356544485420864,4
ours r6 (n=4),97.0,7.488698630136986,-0.5463771324428777,15.523774392716849,4
ours r6 (n=4),98.0,7.579623287671232,-0.5351615340768685,15.694408109419333,4
ours r6 (n=4),99.0,7.670547945205479,-0.5272504576785675,15.868346348089526,4
ours r6 (n=4),100.0,7.823972602739726,-0.5255577795083521,16.173502984987806,4
ours r6 (n=4),101.0,7.977397260273973,-0.5376292313362576,16.492423751884203,4
ours r6 (n=4),102.0,8.13082191780822,-0.562678775269859,16.8243226108863,4
ours r6 (n=4),103.0,8.284246575342465,-0.5999242946520358,17.168417445336964,4
ours r6 (n=4),104.0,8.419615677321158,-0.6556769077264715,17.49490826236879,4
ours r6 (n=4),105.0,8.554984779299849,-0.7236610339950662,17.833630592594766,4
ours r6 (n=4),106.0,8.572496738421396,-0.724750429712536,17.86974390655533,4
ours r6 (n=4),107.0,8.590008697542943,-0.7258524133508946,17.905869808436783,4
ours r6 (n=4),108.0,8.607520656664493,-0.7269669096052542,17.94200822293424,4
ours r6 (n=4),109.0,8.62503261578604,-0.7280938437201794,17.97815907529226,4
ours r6 (n=4),110.0,8.642544574907589,-0.7292331414852189,18.014322291300395,4
ours r6 (n=4),111.0,8.660056534029136,-0.7303847292304777,18.05049779728875,4
ours r6 (n=4),112.0,8.677568493150684,-0.7315485338222185,18.086685520123588,4
ours r6 (n=4),113.0,8.695080452272233,-0.7327244826585115,18.122885387202977,4
ours r6 (n=4),114.0,8.71259241139378,-0.7339125036649214,18.159097326452482,4
ours r6 (n=4),115.0,8.73010437051533,-0.7351125252902015,18.19532126632086,4
ours r6 (n=4),116.0,8.747616329636877,-0.7363244765020625,18.231557135775816,4
ours r6 (n=4),117.0,8.765128288758426,-0.7375482867829479,18.267804864299798,4
ours r6 (n=4),118.0,8.782640247879973,-0.7387838861258569,18.3040643818858,4
ours r6 (n=4),119.0,8.800152207001522,-0.7400312050301974,18.34033561903324,4
ours r6 (n=4),120.0,8.81766416612307,-0.7412901744976796,18.376618506743817,4
ours r6 (n=4),121.0,8.835176125244619,-0.7425607260282288,18.412912976517468,4
ours r6 (n=4),122.0,8.852688084366168,-0.7438427916159522,18.44921896034829,4
ours r6 (n=4),123.0,8.870200043487715,-0.7451363037451237,18.485536390720554,4
ours r6 (n=4),124.0,8.887712002609263,-0.746441195386204,18.52186520060473,4
ours r6 (n=4),125.0,8.905223961730812,-0.7477573999919063,18.558205323453528,4
ours r6 (n=4),126.0,8.92273592085236,-0.7490848514932829,18.594556693198,4
ours r6 (n=4),127.0,8.940247879973906,-0.7504234842958422,18.630919244243657,4
ours r6 (n=4),128.0,8.957759839095456,-0.7517732332757046,18.667292911466618,4
ours r6 (n=4),129.0,8.975271798217003,-0.7531340337757957,18.703677630209803,4
ours r6 (n=4),130.0,8.992783757338552,-0.7545058216020575,18.74007333627916,4
ours r6 (n=4),131.0,9.0102957164601,-0.7558885330197125,18.776479965939913,4
ours r6 (n=4),132.0,9.027807675581649,-0.7572821047495157,18.81289745591281,4
ours r6 (n=4),133.0,9.045319634703196,-0.7586864739641079,18.8493257433705,4
ours r6 (n=4),134.0,9.062831593824745,-0.7601015782843277,18.885764765933818,4
ours r6 (n=4),135.0,9.080343552946292,-0.7615273557756037,18.92221446166819,4
ours r6 (n=4),136.0,9.09785551206784,-0.7629637449443543,18.958674769080034,4
ours r6 (n=4),137.0,9.11536747118939,-0.7644106847344148,18.995145627113196,4
ours r6 (n=4),138.0,9.132879430310936,-0.7658681145235331,19.031626975145407,4
ours r6 (n=4),139.0,9.150391389432485,-0.767335974119824,19.068118752984795,4
ours r6 (n=4),140.0,9.16902342023862,-0.7684025084546597,19.1064493489319,4
ours r6 (n=4),141.0,9.180512593901899,-0.7649238696459513,19.12594905744975,4
ours r6 (n=4),142.0,9.192001767565179,-0.7614981594970036,19.145501694627363,4
ours r6 (n=4),143.0,9.203490941228457,-0.7581252494779864,19.165107131934903,4
ours r6 (n=4),144.0,9.214980114891738,-0.7548050106373321,19.18476524042081,4
ours r6 (n=4),145.0,9.226469288555016,-0.7515373136103083,19.20447589072034,4
ours r6 (n=4),146.0,9.237958462218295,-0.7483220286274879,19.224238953064077,4
ours r6 (n=4),147.0,9.249447635881573,-0.7451590255232361,19.244054297286382,4
ours r6 (n=4),148.0,9.260936809544852,-0.7420481737441804,19.263921792833884,4
ours r6 (n=4),149.0,9.27242598320813,-0.7389893423576055,19.283841308773866,4
ours r6 (n=4),150.0,9.283915156871409,-0.7359824000598589,19.303812713802678,4
ours r6 (n=4),151.0,9.295404330534689,-0.7330272151847144,19.323835876254094,4
ours r6 (n=4),152.0,9.306893504197967,-0.7301236557116919,19.343910664107625,4
ours r6 (n=4),153.0,9.318382677861246,-0.7272715892743751,19.36403694499687,4
ours r6 (n=4),154.0,9.329871851524524,-0.7244708831686442,19.384214586217695,4
ours r6 (n=4),155.0,9.341361025187805,-0.7217214043609399,19.40444345473655,4
ours r6 (n=4),156.0,9.352850198851083,-0.7190230194964418,19.424723417198607,4
ours r6 (n=4),157.0,9.364339372514362,-0.7163755949072304,19.445054339935954,4
ours r6 (n=4),158.0,9.37582854617764,-0.713778996620416,19.465436088975697,4
ours r6 (n=4),159.0,9.387317719840919,-0.7112330903662194,19.48586853004806,4
ours r6 (n=4),160.0,9.398806893504199,-0.7087377415860274,19.506351528594426,4
ours r6 (n=4),161.0,9.410296067167478,-0.7062928154403991,19.526884949775354,4
ours r6 (n=4),162.0,9.421785240830756,-0.703898176817038,19.54746865847855,4
ours r6 (n=4),163.0,9.433274414494035,-0.7015536903387183,19.568102519326786,4
ours r6 (n=4),164.0,9.444763588157313,-0.6992592203711787,19.588786396685805,4
ours r6 (n=4),165.0,9.456252761820592,-0.6970146310309762,19.60952015467216,4
ours r6 (n=4),166.0,9.467741935483872,-0.6948197861932748,19.63030365716102,4
ours r6 (n=4),167.0,9.485065710872162,-0.6917636133023013,19.661895035046626,4
ours r6 (n=4),168.0,9.502389486260455,-0.6887878290808853,19.693566801601797,4
ours r6 (n=4),169.0,9.519713261648747,-0.6858920944753866,19.725318617772878,4
ours r6 (n=4),170.0,9.537037037037038,-0.6830760704604604,19.757150144534535,4
ours r6 (n=4),171.0,9.546296296296296,-0.681842462329108,19.7744350549217,4
ours r6 (n=4),172.0,9.555555555555555,-0.6806873890395551,19.791798500150666,4
ours r6 (n=4),173.0,9.564814814814815,-0.6796106642091821,19.809240293838812,4
ours r6 (n=4),174.0,9.574074074074074,-0.678612100251355,19.826760248399502,4
ours r6 (n=4),175.0,9.583333333333334,-0.6776915083945365,19.844358175061203,4
ours r6 (n=4),176.0,9.592592592592592,-0.6768486987014004,19.862033883886582,4
ours r6 (n=4),177.0,9.601851851851851,-0.6760834800879483,19.87978718379165,4
ours r6 (n=4),178.0,9.61111111111111,-0.6753956603426392,19.89761788256486,4
ours r6 (n=4),179.0,9.62037037037037,-0.6747850461455034,19.915525786886242,4
ours r6 (n=4),180.0,9.62962962962963,-0.6742514430872557,19.933510702346517,4
ours r6 (n=4),181.0,9.63888888888889,-0.6737946556884058,19.951572433466183,4
ours r6 (n=4),182.0,9.648148148148149,-0.6734144874183432,19.96971078371464,4
ours r6 (n=4),183.0,9.657407407407408,-0.6731107407144048,19.987925555529223,4
ours r6 (n=4),184.0,9.666666666666666,-0.6728832170009458,20.00621655033428,4
ours r6 (n=4),185.0,9.675925925925926,-0.6727317167083395,20.02458356856019,4
ours r6 (n=4),186.0,9.685185185185185,-0.672656039292006,20.043026409662374,4
ours r6 (n=4),187.0,9.694444444444445,-0.6726559832513637,20.061544872140253,4
ours r6 (n=4),188.0,9.703703703703704,-0.6727313461487725,20.08013875355618,4
ours r6 (n=4),189.0,9.712962962962962,-0.6728819246284292,20.09880785055435,4
ours r6 (n=4),190.0,9.722222222222221,-0.6731075144352179,20.11755195887966,4
ours r6 (n=4),191.0,9.731481481481481,-0.6734079104335251,20.136370873396487,4
ours r6 (n=4),192.0,9.74074074074074,-0.6737829066260197,20.1552643881075,4
ours r6 (n=4),193.0,9.75,-0.674232296172331,20.17423229617233,4
ours r6 (n=4),194.0,9.757352941176471,-0.6746420221987908,20.18934790455173,4
ours r6 (n=4),195.0,9.764705882352942,-0.6750984270716653,20.20451019177755,4
ours r6 (n=4),196.0,9.772058823529411,-0.6756014061173907,20.219719053176213,4
ours r6 (n=4),197.0,9.779411764705882,-0.6761508543536738,20.23497438376544,4
ours r6 (n=4),198.0,9.786764705882353,-0.6767466664953137,20.250276078260022,4
ours r6 (n=4),199.0,9.794117647058822,-0.6773887369600065,20.26562403107765,4
ours r6 (n=4),200.0,9.801470588235293,-0.6780769598741507,20.281018136344738,4
ours r6 (n=4),201.0,9.808823529411764,-0.6788112290786064,20.296458287902134,4
ours r6 (n=4),202.0,9.816176470588236,-0.6795914381344623,20.311944379310933,4
ours r6 (n=4),203.0,9.823529411764707,-0.6804174803287726,20.327476303858184,4
ours r6 (n=4),204.0,9.830882352941178,-0.6812892486802724,20.343053954562627,4
ours r6 (n=4),205.0,9.838235294117647,-0.6822066359450734,20.35867722418037,4
ours r6 (n=4),206.0,9.845588235294118,-0.6831695346223476,20.374346005210583,4
ours r6 (n=4),207.0,9.852941176470589,-0.6841778369599805,20.390060189901156,4
ours r6 (n=4),208.0,9.860294117647058,-0.6852314349602118,20.405819670254328,4
ours r6 (n=4),209.0,9.867647058823529,-0.6863302203852388,20.421624338032295,4
ours r6 (n=4),210.0,9.875,-0.6874740847628136,20.437474084762812,4
ours r6 (n=4),211.0,9.882352941176471,-0.6886629193918186,20.45336880174476,4
ours r6 (n=4),212.0,9.889705882352942,-0.6898966153478039,20.46930838005369,4
ours r6 (n=4),213.0,9.897058823529411,-0.6911750634885045,20.485292710547327,4
ours r6 (n=4),214.0,9.904411764705882,-0.6924981544593418,20.501321683871105,4
ours r6 (n=4),215.0,9.911764705882353,-0.6938657786989051,20.51739519046361,4
ours r6 (n=4),216.0,9.919117647058822,-0.6952778264443893,20.533513120562034,4
ours r6 (n=4),217.0,9.926470588235293,-0.696734187737011,20.549675364207598,4
ours r6 (n=4),218.0,9.933823529411764,-0.6982347524274228,20.565881811250954,4
ours r6 (n=4),219.0,9.941176470588236,-0.6997794101810726,20.582132351357544,4
ours r6 (n=4),220.0,9.948529411764707,-0.7013680504835413,20.598426874012954,4
ours r6 (n=4),221.0,9.955882352941178,-0.7030005626458795,20.614765268528235,4
ours r6 (n=4),222.0,9.963235294117647,-0.7046768358098756,20.631147424045167,4
ours r6 (n=4),223.0,9.970588235294118,-0.7063967589533249,20.64757322954156,4
ours r6 (n=4),224.0,9.977941176470589,-0.7081602208952678,20.664042573836447,4
ours r6 (n=4),225.0,9.985294117647058,-0.7099671103011929,20.68055534559531,4
ours r6 (n=4),226.0,9.992647058823529,-0.7118173156882044,20.697111433335262,4
ours r6 (n=4),227.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),228.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),229.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),230.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),231.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),232.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),233.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),234.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),235.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),236.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),237.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),238.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),239.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),240.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),241.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),242.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),243.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),244.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),245.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),246.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),247.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),248.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),249.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),250.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),251.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),252.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),253.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),254.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),255.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),256.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),257.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),258.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),259.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),260.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),261.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),262.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),263.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),264.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),265.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),266.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),267.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),268.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),269.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),270.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),271.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),272.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),273.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),274.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),275.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),276.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),277.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),278.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),279.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),280.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),281.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),282.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),283.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),284.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),285.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),286.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),287.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),288.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),289.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),290.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),291.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),292.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),293.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),294.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),295.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),296.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),297.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),298.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),299.0,10.0,-0.7137107254301878,20.71371072543019,4
ours r6 (n=4),300.0,10.0,-0.7137107254301878,20.71371072543019,4
