curve,elapsed_sec,mean,ci_lo,ci_hi,n_runs
original r2 (n=3),276.0,7.833333333333333,1.706353160445909,13.960313506220757,3
original r2 (n=3),277.0,7.916666666666667,1.573191880425691,14.260141452907643,3
original r2 (n=3),278.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),279.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),280.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),281.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),282.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),283.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),284.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),285.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),286.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),287.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),288.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),289.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),290.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),291.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),292.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),293.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),294.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),295.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),296.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),297.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),298.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),299.0,8.0,1.4275893923530196,14.57241060764698,3
original r2 (n=3),300.0,8.0,1.4275893923530196,14.57241060764698,3
ours r2 (n=3),0.0,0.0,0.0,0.0,3
ours r2 (n=3),1.0,0.0,0.0,0.0,3
ours r2 (n=3),2.0,0.0,0.0,0.0,3
ours r2 (n=3),3.0,0.0,0.0,0.0,3
ours r2 (n=3),4.0,0.0,0.0,0.0,3
ours r2 (n=3),5.0,0.0,0.0,0.0,3
ours r2 (n=3),6.0,0.0,0.0,0.0,3
ours r2 (n=3),7.0,0.0,0.0,0.0,3
ours r2 (n=3),8.0,0.0,0.0,0.0,3
ours r2 (n=3),9.0,0.0,0.0,0.0,3
ours r2 (n=3),10.0,0.0,0.0,0.0,3
ours r2 (n=3),11.0,0.0,0.0,0.0,3
ours r2 (n=3),12.0,0.0,0.0,0.0,3
ours r2 (n=3),13.0,0.0,0.0,0.0,3
ours r2 (n=3),14.0,0.3333333333333333,-1.1008842432320476,1.767550909898714,3
ours r2 (n=3),15.0,0.33962264150943394,-1.1216556440477465,1.8009009270666143,3
ours r2 (n=3),16.0,0.34591194968553457,-1.1424270448634457,1.8342509442345147,3
ours r2 (n=3),17.0,0.3522012578616352,-1.1631984456791444,1.8676009614024147,3
ours r2 (n=3),18.0,0.3584905660377358,-1.1839698464948434,1.900950978570315,3
ours r2 (n=3),19.0,0.36477987421383645,-1.2047412473105426,1.9343009957382153,3
ours r2 (n=3),20.0,0.3710691823899371,-1.2255126481262415,1.9676510129061155,3
ours r2 (n=3),21.0,0.3773584905660377,-1.2462840489419404,2.0010010300740158,3
ours r2 (n=3),22.0,0.38364779874213834,-1.2670554497576394,2.034351047241916,3
ours r2 (n=3),23.0,0.38993710691823896,-1.2878268505733386,2.0677010644098166,3
ours r2 (n=3),24.0,0.3962264150943396,-1.3085982513890375,2.1010510815777166,3
ours r2 (n=3),25.0,0.4025157232704402,-1.3293696522047365,2.134401098745617,3
ours r2 (n=3),26.0,0.40880503144654085,-1.3501410530204354,2.167751115913517,3
ours r2 (n=3),27.0,0.4150943396226415,-1.3709124538361348,2.201101133081418,3
ours r2 (n=3),28.0,0.4213836477987421,-1.3916838546518335,2.234451150249318,3
ours r2 (n=3),29.0,0.42767295597484273,-1.4124552554675325,2.267801167417218,3
ours r2 (n=3),30.0,0.43396226415094336,-1.4332266562832316,2.3011511845851182,3
ours r2 (n=3),31.0,0.440251572327044,-1.4539980570989306,2.3345012017530187,3
ours r2 (n=3),32.0,0.4465408805031446,-1.4747694579146298,2.367851218920919,3
ours r2 (n=3),33.0,0.7861635220125786,-0.9627623750588329,2.53508941908399,3
ours r2 (n=3),34.0,0.8757861635220126,-1.0149447216730099,2.766517048717035,3
ours r2 (n=3),35.0,0.9654088050314465,-1.1154963744125612,3.046313984475454,3
ours r2 (n=3),36.0,1.3883647798742136,0.4550399852325643,2.321689574515863,3
ours r2 (n=3),37.0,1.4908079342041605,0.29026597716732816,2.6913498912409928,3
ours r2 (n=3),38.0,1.5932510885341074,0.10522172676016672,3.081280450308048,3
ours r2 (n=3),39.0,1.6956942428640545,-0.09033104950430326,3.481719535232412,3
ours r2 (n=3),40.0,1.798137397194001,-0.2919022868886194,3.888177081276621,3
ours r2 (n=3),41.0,1.900580551523948,-0.4972038403018604,4.298364943349757,3
ours r2 (n=3),42.0,2.0308014836316723,-0.795633478784493,4.857236446047837,3
ours r2 (n=3),43.0,2.161022415739397,-1.0964541671843753,5.4184989986631695,3
ours r2 (n=3),44.0,2.2912433478471215,-1.3988280964840407,5.981314792178283,3
ours r2 (n=3),45.0,2.3198769783675446,-1.3680244985333774,6.0077784552684665,3
ours r2 (n=3),46.0,2.3485106088879673,-1.3373803173492536,6.034401535125188,3
ours r2 (n=3),47.0,2.3771442394083904,-1.3068958139349358,6.061184292751717,3
ours r2 (n=3),48.0,2.4057778699288135,-1.276571229068737,6.088126968926364,3
ours r2 (n=3),49.0,2.4344115004492366,-1.246406783148637,6.11522978404711,3
ours r2 (n=3),50.0,2.4630451309696593,-1.2164026760496034,6.142492937988922,3
ours r2 (n=3),51.0,2.4916787614900824,-1.1865590869938174,6.169916609973982,3
ours r2 (n=3),52.0,2.520312392010505,-1.1568761744340041,6.197500958455015,3
ours r2 (n=3),53.0,2.5489460225309286,-1.127354075950033,6.225246121011891,3
ours r2 (n=3),54.0,2.5775796530513513,-1.0979929081589672,6.25315221426167,3
ours r2 (n=3),55.0,2.606213283571774,-1.0687927666386705,6.281219333782218,3
ours r2 (n=3),56.0,2.634846914092197,-1.0397537258651188,6.3094475540495125,3
ours r2 (n=3),57.0,2.66348054461262,-1.0108758391634844,6.337836928388725,3
ours r2 (n=3),58.0,2.6921141751330437,-0.9821591386730821,6.36638748893917,3
ours r2 (n=3),59.0,2.7207478056534664,-0.9536036353262376,6.395099246633171,3
ours r2 (n=3),60.0,2.749381436173889,-0.9252093188410906,6.423972191188868,3
ours r2 (n=3),61.0,2.778015066694312,-0.896976157728357,6.453006291116981,3
ours r2 (n=3),62.0,2.806648697214735,-0.8689040993120472,6.482201493741517,3
ours r2 (n=3),63.0,2.832265736483272,-0.8500797397856674,6.514611212752212,3
ours r2 (n=3),64.0,2.85788277575181,-0.8313003135739767,6.547065865077597,3
ours r2 (n=3),65.0,2.8834998150203472,-0.8125655713010227,6.579565201341717,3
ours r2 (n=3),66.0,2.9091168542888854,-0.7938752638211537,6.612108972398925,3
ours r2 (n=3),67.0,2.934733893557423,-0.7752291422468116,6.644696929361658,3
ours r2 (n=3),68.0,3.0373949579831936,-0.509853751828838,6.584643667795225,3
ours r2 (n=3),69.0,3.1400560224089635,-0.2662716889214698,6.546383733739397,3
ours r2 (n=3),70.0,3.242717086834734,-0.04728457428601729,6.532718747955485,3
ours r2 (n=3),71.0,3.3453781512605043,0.14442504806418643,6.546331254456822,3
ours r2 (n=3),72.0,3.3832244008714594,0.1919177927202509,6.574531009022667,3
ours r2 (n=3),73.0,3.421070650482415,0.2389832639762739,6.603158036988556,3
ours r2 (n=3),74.0,3.4589169000933704,0.28561773782425215,6.632216062362488,3
ours r2 (n=3),75.0,3.4967631497043263,0.33181762396161885,6.661708675447034,3
ours r2 (n=3),76.0,3.5346093993152814,0.37757947257335056,6.691639326057212,3
ours r2 (n=3),77.0,3.5724556489262373,0.422899980973372,6.722011316879103,3
ours r2 (n=3),78.0,3.610301898537193,0.46777600007774334,6.752827796996643,3
ours r2 (n=3),79.0,3.6481481481481484,0.5122045406820948,6.784091755614202,3
ours r2 (n=3),80.0,3.6898039215686276,0.5448596106862591,6.8347482324509965,3
ours r2 (n=3),81.0,3.731459694989107,0.5772020299984839,6.885717359979729,3
ours r2 (n=3),82.0,3.773115468409586,0.609234559619027,6.9369963772001455,3
ours r2 (n=3),83.0,3.814771241830065,0.6409600183759654,6.988582465284165,3
ours r2 (n=3),84.0,3.8564270152505444,0.672381279320609,7.04047275118048,3
ours r2 (n=3),85.0,3.898082788671024,0.7035012661362567,7.092664311205791,3
ours r2 (n=3),86.0,3.9397385620915037,0.734322949568837,7.14515417461417,3
ours r2 (n=3),87.0,3.9813943355119825,0.7648493438875654,7.1979393271364,3
ours r2 (n=3),88.0,4.023050108932462,0.7950835033832737,7.25101671448165,3
ours r2 (n=3),89.0,4.064705882352942,0.8250285189116497,7.304383245794234,3
ours r2 (n=3),90.0,4.09577964519141,0.8422568117481295,7.349302478634691,3
ours r2 (n=3),91.0,4.126853408029879,0.8594160936125004,7.394290722447257,3
ours r2 (n=3),92.0,4.157927170868347,0.876507242403735,7.439347099332959,3
ours r2 (n=3),93.0,4.189000933706816,0.8935311253836145,7.484470742030018,3
ours r2 (n=3),94.0,4.220074696545285,0.910488599224021,7.529660793866549,3
ours r2 (n=3),95.0,4.251148459383753,0.9273805100584647,7.574916408709042,3
ours r2 (n=3),96.0,4.282222222222223,0.9442076935376535,7.620236750906792,3
ours r2 (n=3),97.0,4.313015873015872,0.9596977821416788,7.666333963890065,3
ours r2 (n=3),98.0,4.343809523809523,0.975130561205916,7.712488486413131,3
ours r2 (n=3),99.0,4.374603174603174,0.9905068111375628,7.758699538068786,3
ours r2 (n=3),100.0,4.405396825396825,1.0058273010329937,7.804966349760656,3
ours r2 (n=3),101.0,4.436190476190476,1.0210927888066186,7.851288163574334,3
ours r2 (n=3),102.0,4.466984126984126,1.0363040213206869,7.897664232647566,3
ours r2 (n=3),103.0,4.497777777777777,1.0514617345158808,7.944093821039674,3
ours r2 (n=3),104.0,4.5285714285714285,1.0665666535425364,7.9905762036003205,3
ours r2 (n=3),105.0,4.549863163656267,1.1095243157841175,7.990202011528417,3
ours r2 (n=3),106.0,4.5711548987411055,1.1524791012648352,7.989830696217376,3
ours r2 (n=3),107.0,4.592446633825944,1.1954309549486668,7.989462312703222,3
ours r2 (n=3),108.0,4.613738368910783,1.2383798203944338,7.989096917427133,3
ours r2 (n=3),109.0,4.635030103995621,1.281325639710933,7.98873456828031,3
ours r2 (n=3),110.0,4.6563218390804595,1.3242683535103357,7.988375324650583,3
ours r2 (n=3),111.0,4.677613574165298,1.3672079008597908,7.988019247470806,3
ours r2 (n=3),112.0,4.6989053092501365,1.4101442192311513,7.987666399269122,3
ours r2 (n=3),113.0,4.7201970443349754,1.4530772444487274,7.9873168442212235,3
ours r2 (n=3),114.0,4.7414887794198135,1.4960069106350025,7.9869706482046245,3
ours r2 (n=3),115.0,4.7627805145046525,1.5389331501541856,7.986627878855119,3
ours r2 (n=3),116.0,4.784072249589491,1.5818558935535245,7.986288605625458,3
ours r2 (n=3),117.0,4.8053639846743295,1.6247750695022702,7.985952899846389,3
ours r2 (n=3),118.0,4.8266557197591675,1.66769060472817,7.985620834790165,3
ours r2 (n=3),119.0,4.8479474548440065,1.7106024239513982,7.985292485736615,3
ours r2 (n=3),120.0,4.8692391899288445,1.7535104498157748,7.984967930041915,3
ours r2 (n=3),121.0,4.890530925013684,1.796414602817162,7.984647247210207,3
ours r2 (n=3),122.0,4.911822660098522,1.8393148012289,7.984330518968145,3
ours r2 (n=3),123.0,4.9331143951833605,1.882210961024135,7.984017829342585,3
ours r2 (n=3),124.0,4.954406130268199,1.9251029957948869,7.9837092647415115,3
ours r2 (n=3),125.0,4.9756978653530375,1.967990816667708,7.983404914038367,3
ours r2 (n=3),126.0,4.996989600437876,2.01087433221575,7.9831048686600035,3
ours r2 (n=3),127.0,5.0182813355227145,2.053753448367072,7.982809222678357,3
ours r2 (n=3),128.0,5.039573070607553,2.0966280683090046,7.982518072906102,3
ours r2 (n=3),129.0,5.060864805692392,2.1394980923883575,7.982231518996427,3
ours r2 (n=3),130.0,5.0821565407772304,2.1823634180072737,7.981949663547187,3
ours r2 (n=3),131.0,5.1034482758620685,2.225223939514505,7.981672612209632,3
ours r2 (n=3),132.0,5.19702328323018,2.5953862878323704,7.79866027862799,3
ours r2 (n=3),133.0,5.2905982905982905,2.9497581617868924,7.6314384194096885,3
ours r2 (n=3),134.0,5.384173297966401,3.282453124195156,7.485893471737647,3
ours r2 (n=3),135.0,5.477748305334512,3.5852365890240567,7.3702600216449685,3
ours r2 (n=3),136.0,5.494656646035956,3.613825746659387,7.3754875454125255,3
ours r2 (n=3),137.0,5.5115649867374,3.6424148321060428,7.380715141368757,3
ours r2 (n=3),138.0,5.528473327438845,3.6710038440021457,7.3859428108755445,3
ours r2 (n=3),139.0,5.54538166814029,3.699592780951347,7.391170555329232,3
ours r2 (n=3),140.0,5.562290008841733,3.72818164152174,7.396398376161725,3
ours r2 (n=3),141.0,5.579198349543177,3.756770424244719,7.401626274841636,3
ours r2 (n=3),142.0,5.596106690244621,3.785359127613787,7.406854252875456,3
ours r2 (n=3),143.0,5.613015030946065,3.813947750083344,7.412082311808787,3
ours r2 (n=3),144.0,5.62992337164751,3.842536290067392,7.417310453227628,3
ours r2 (n=3),145.0,5.646831712348955,3.87112474593822,7.42253867875969,3
ours r2 (n=3),146.0,5.663740053050397,3.899713116025013,7.427766990075781,3
ours r2 (n=3),147.0,5.6806483937518415,3.9283013986124296,7.432995388891253,3
ours r2 (n=3),148.0,5.697556734453286,3.9568895919390954,7.438223876967477,3
ours r2 (n=3),149.0,5.714465075154731,3.9854776941960584,7.443452456113404,3
ours r2 (n=3),150.0,5.731373415856173,4.014065703525165,7.448681128187181,3
ours r2 (n=3),151.0,5.74828175655762,4.04265361801739,7.4539098950978495,3
ours r2 (n=3),152.0,5.765190097259063,4.071241435711054,7.459138758807072,3
ours r2 (n=3),153.0,5.7820984379605065,4.099829154590039,7.464367721330974,3
ours r2 (n=3),154.0,5.799006778661951,4.128416772581851,7.469596784742052,3
ours r2 (n=3),155.0,5.815915119363396,4.157004287555656,7.474825951171136,3
ours r2 (n=3),156.0,5.83282346006484,4.185591697320201,7.4800552228094785,3
ours r2 (n=3),157.0,5.849731800766283,4.214178999621668,7.485284601910898,3
ours r2 (n=3),158.0,5.866640141467728,4.242766192141425,7.49051409079403,3
ours r2 (n=3),159.0,5.883548482169172,4.271353272493672,7.495743691844673,3
ours r2 (n=3),160.0,5.900456822870616,4.299940238222997,7.500973407518235,3
ours r2 (n=3),161.0,5.91736516357206,4.328527086801822,7.506203240342298,3
ours r2 (n=3),162.0,5.934273504273505,4.357113815627727,7.511433192919283,3
ours r2 (n=3),163.0,5.95118184497495,4.38570042202067,7.516663267929229,3
ours r2 (n=3),164.0,5.968090185676393,4.414286903220053,7.521893468132732,3
ours r2 (n=3),165.0,5.9849985263778365,4.442873256381701,7.527123796373972,3
ours r2 (n=3),166.0,6.001906867079281,4.471459478574655,7.532354255583908,3
ours r2 (n=3),167.0,6.018815207780725,4.500045566777839,7.537584848783611,3
ours r2 (n=3),168.0,6.03572354848217,4.528631517876589,7.542815579087751,3
ours r2 (n=3),169.0,6.052631889183613,4.557217328658973,7.548046449708252,3
ours r2 (n=3),170.0,6.069540229885058,4.585802995812,7.553277463958115,3
ours r2 (n=3),171.0,6.0864485705865015,4.614388515917585,7.558508625255418,3
ours r2 (n=3),172.0,6.103356911287946,4.642973885448368,7.563739937127524,3
ours r2 (n=3),173.0,6.12026525198939,4.6715591007633055,7.568971403215475,3
ours r2 (n=3),174.0,6.137173592690833,4.700144158103063,7.574203027278603,3
ours r2 (n=3),175.0,6.154081933392278,4.728729053585168,7.579434813199388,3
ours r2 (n=3),176.0,6.170990274093723,4.757313783198929,7.584666764988516,3
ours r2 (n=3),177.0,6.1878986147951665,4.785898342800102,7.589898886790231,3
ours r2 (n=3),178.0,6.204806955496611,4.81448272810529,7.595131182887933,3
ours r2 (n=3),179.0,6.221715296198055,4.84306693468605,7.60036365771006,3
ours r2 (n=3),180.0,6.2386236368995,4.871650957962711,7.605596315836289,3
ours r2 (n=3),181.0,6.255531977600943,4.900234793197859,7.610829162004027,3
ours r2 (n=3),182.0,6.272440318302387,4.928818435489498,7.616062201115275,3
ours r2 (n=3),183.0,6.289348659003831,4.957401879763834,7.621295438243829,3
ours r2 (n=3),184.0,6.304608648056925,4.98100488430395,7.6282124118098995,3
ours r2 (n=3),185.0,6.319868637110017,5.00457261066834,7.635164663551693,3
ours r2 (n=3),186.0,6.495128626163108,5.377625419014891,7.612631833311325,3
ours r2 (n=3),187.0,6.6703886152162015,5.349861473088678,7.990915757343725,3
ours r2 (n=3),188.0,6.685271245778728,5.363033799469676,8.00750869208778,3
ours r2 (n=3),189.0,6.700153876341254,5.376143735107867,8.024164017574641,3
ours r2 (n=3),190.0,6.715036506903782,5.389191530258173,8.040881483549391,3
ours r2 (n=3),191.0,6.729919137466307,5.402177442540479,8.057660832392136,3
ours r2 (n=3),192.0,6.744554579794993,5.415313112222403,8.073796047367583,3
ours r2 (n=3),193.0,6.75919002212368,5.428373700490473,8.090006343756887,3
ours r2 (n=3),194.0,6.773825464452366,5.44135947356294,8.106291455341792,3
ours r2 (n=3),195.0,6.7884609067810535,5.4542707089571705,8.122651104604937,3
ours r2 (n=3),196.0,6.803096349109739,5.467107695264762,8.139085002954717,3
ours r2 (n=3),197.0,6.817731791438426,5.47987073191973,8.155592850957122,3
ours r2 (n=3),198.0,6.832367233767112,5.492560128960137,8.172174338574086,3
ours r2 (n=3),199.0,6.847002676095798,5.505176206783614,8.188829145407983,3
ours r2 (n=3),200.0,6.861638118424485,5.517719295897192,8.205556940951778,3
ours r2 (n=3),201.0,6.87627356075317,5.530189736661862,8.222357384844479,3
ours r2 (n=3),202.0,6.890909003081858,5.5425878790323235,8.239230127131393,3
ours r2 (n=3),203.0,6.905544445410544,5.554914082292301,8.256174808528787,3
ours r2 (n=3),204.0,6.920179887739231,5.5671687147859465,8.273191060692515,3
ours r2 (n=3),205.0,6.9348153300679165,5.579352153645659,8.290278506490175,3
ours r2 (n=3),206.0,6.949450772396603,5.591464784516831,8.307436760276374,3
ours r2 (n=3),207.0,6.964086214725289,5.603507001279899,8.324665428170679,3
ours r2 (n=3),208.0,6.978721657053977,5.615479205770148,8.341964108337805,3
ours r2 (n=3),209.0,6.9933570993826635,5.627381807495657,8.359332391269671,3
ours r2 (n=3),210.0,7.0079925417113484,5.6392152233538155,8.376769860068881,3
ours r2 (n=3),211.0,7.022627984040035,5.650979877346822,8.394276090733248,3
ours r2 (n=3),212.0,7.037263426368722,5.662676200296509,8.411850652440934,3
ours r2 (n=3),213.0,7.051898868697408,5.6743046295589314,8.429493107835885,3
ours r2 (n=3),214.0,7.066534311026094,5.685865608739073,8.447203013313114,3
ours r2 (n=3),215.0,7.081169753354781,5.6973595874060265,8.464979919303536,3
ours r2 (n=3),216.0,7.095805195683467,5.7087870208089955,8.482823370557938,3
ours r2 (n=3),217.0,7.110440638012153,5.720148369594505,8.5007329064298,3
ours r2 (n=3),218.0,7.12507608034084,5.731444099525081,8.518708061156598,3
ours r2 (n=3),219.0,7.1397115226695265,5.742674681199762,8.53674836413929,3
ours r2 (n=3),220.0,7.154346964998212,5.753840589776749,8.554853340219676,3
ours r2 (n=3),221.0,7.168982407326898,5.76494230469845,8.573022509955345,3
ours r2 (n=3),222.0,7.183617849655586,5.77598030941924,8.59125538989193,3
ours r2 (n=3),223.0,7.1982532919842726,5.786955091136149,8.609551492832395,3
ours r2 (n=3),224.0,7.212888734312958,5.797867140522793,8.627910328103123,3
ours r2 (n=3),225.0,7.227524176641644,5.808716951466723,8.646331401816566,3
ours r2 (n=3),226.0,7.242159618970331,5.8195050208104515,8.66481421713021,3
ours r2 (n=3),227.0,7.256795061299017,5.8302318480963455,8.683358274501687,3
ours r2 (n=3),228.0,7.271430503627703,5.840897935315606,8.7019630719398,3
ours r2 (n=3),229.0,7.28606594595639,5.851503786661485,8.720628105251295,3
ours r2 (n=3),230.0,7.300701388285076,5.862049908286911,8.739352868283241,3
ours r2 (n=3),231.0,7.315336830613763,5.872536808066719,8.758136853160808,3
ours r2 (n=3),232.0,7.32997227294245,5.882964995364556,8.776979550520343,3
ours r2 (n=3),233.0,7.3446077152711355,5.893334980804657,8.795880449737613,3
ours r2 (n=3),234.0,7.359243157599821,5.903647276048551,8.814839039151092,3
ours r2 (n=3),235.0,7.373878599928509,5.913902393576836,8.833854806280183,3
ours r2 (n=3),236.0,7.388514042257195,5.924100846476094,8.852927238038296,3
ours r2 (n=3),237.0,7.403149484585882,5.934243148231041,8.872055820940723,3
ours r2 (n=3),238.0,7.4177849269145675,5.944329812521946,8.891240041307189,3
ours r2 (n=3),239.0,7.432420369243254,5.954361353027415,8.910479385459094,3
ours r2 (n=3),240.0,7.44705581157194,5.964338283232543,8.929773339911337,3
ours r2 (n=3),241.0,7.464925755248337,5.966257782911502,8.963593727585172,3
ours r2 (n=3),242.0,7.482795698924732,5.967982612097727,8.997608785751737,3
ours r2 (n=3),243.0,7.500665642601127,5.969518928864207,9.031812356338047,3
ours r2 (n=3),244.0,7.5185355862775225,5.970872701730881,9.066198470824164,3
ours r2 (n=3),245.0,7.536405529953917,5.972049712478256,9.100761347429579,3
ours r2 (n=3),246.0,7.554275473630312,5.973055559327588,9.135495387933036,3
ours r2 (n=3),247.0,7.572145417306707,5.973895660430163,9.170395174183252,3
ours r2 (n=3),248.0,7.590015360983102,5.974575257613372,9.205455464352832,3
ours r2 (n=3),249.0,7.607885304659498,5.975099420336226,9.24067118898277,3
ours r2 (n=3),250.0,7.625755248335895,5.97547304981156,9.27603744686023,3
ours r2 (n=3),251.0,7.64362519201229,5.975700883256603,9.311549500767978,3
ours r2 (n=3),252.0,7.661495135688685,5.97578749823763,9.34720277313974,3
ours r2 (n=3),253.0,7.67936507936508,5.975737317078274,9.382992841651886,3
ours r2 (n=3),254.0,7.69247311827957,5.953275168630249,9.43167106792889,3
ours r2 (n=3),255.0,7.705581157194061,5.930801856447073,9.480360457941048,3
ours r2 (n=3),256.0,7.718689196108552,5.908318038770632,9.529060353446472,3
ours r2 (n=3),257.0,7.731797235023041,5.885824323264146,9.577770146781937,3
ours r2 (n=3),258.0,7.744905273937532,5.863321271762848,9.626489276112217,3
ours r2 (n=3),259.0,7.758013312852023,5.840809404500775,9.67521722120327,3
ours r2 (n=3),260.0,7.771121351766513,5.818289203879653,9.723953499653373,3
ours r2 (n=3),261.0,7.784229390681003,5.7957611178365465,9.77269766352546,3
ours r2 (n=3),262.0,7.797337429595494,5.773225562859087,9.8214492963319,3
ours r2 (n=3),263.0,7.810445468509985,5.750682926690476,9.870208010329495,3
ours r2 (n=3),264.0,7.823553507424475,5.728133570760727,9.918973444088223,3
ours r2 (n=3),265.0,7.8366615463389655,5.705577832375915,9.967745260302017,3
ours r2 (n=3),266.0,7.8497695852534575,5.683016026692929,10.016523143813986,3
ours r2 (n=3),267.0,7.862877624167947,5.660448448503863,10.06530679983203,3
ours r2 (n=3),268.0,7.875985663082438,5.637875373851019,10.114095952313857,3
ours r2 (n=3),269.0,7.889093701996928,5.61529706149096,10.162890342502896,3
ours r2 (n=3),270.0,7.902201740911418,5.592713754223803,10.211689727599033,3
ours r2 (n=3),271.0,7.915309779825908,5.570125680101943,10.260493879549873,3
ours r2 (n=3),272.0,7.9284178187403995,5.5475330535307705,10.309302583950029,3
ours r2 (n=3),273.0,7.941525857654891,5.524936076272452,10.35811563903733,3
ours r2 (n=3),274.0,7.954633896569381,5.502334938362564,10.406932854776198,3
ours r2 (n=3),275.0,7.967741935483871,5.479729818948268,10.455754052019474,3
ours r2 (n=3),276.0,7.971326164874552,5.484126694616087,10.458525635133016,3
ours r2 (n=3),277.0,7.974910394265233,5.488428185401757,10.46139260312871,3
ours r2 (n=3),278.0,7.978494623655915,5.492634208739226,10.464355038572604,3
ours r2 (n=3),279.0,7.982078853046595,5.496744692974845,10.467413013118344,3
ours r2 (n=3),280.0,7.985663082437276,5.500759577408578,10.470566587465974,3
ours r2 (n=3),281.0,7.989247311827957,5.504678812328927,10.473815811326986,3
ours r2 (n=3),282.0,7.992831541218638,5.508502359041607,10.477160723395668,3
ours r2 (n=3),283.0,7.996415770609318,5.512230189891865,10.480601351326772,3
ours r2 (n=3),284.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),285.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),286.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),287.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),288.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),289.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),290.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),291.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),292.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),293.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),294.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),295.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),296.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),297.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),298.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),299.0,8.0,5.515862288280454,10.484137711719546,3
ours r2 (n=3),300.0,8.0,5.515862288280454,10.484137711719546,3
original r4 (n=3),0.0,0.0,0.0,0.0,3
original r4 (n=3),1.0,0.0,0.0,0.0,3
original r4 (n=3),2.0,0.0,0.0,0.0,3
original r4 (n=3),3.0,0.0,0.0,0.0,3
original r4 (n=3),4.0,0.0,0.0,0.0,3
original r4 (n=3),5.0,0.0,0.0,0.0,3
original r4 (n=3),6.0,0.0,0.0,0.0,3
original r4 (n=3),7.0,0.0,0.0,0.0,3
original r4 (n=3),8.0,0.0,0.0,0.0,3
original r4 (n=3),9.0,0.0,0.0,0.0,3
original r4 (n=3),10.0,0.0,0.0,0.0,3
original r4 (n=3),11.0,0.0,0.0,0.0,3
original r4 (n=3),12.0,0.0,0.0,0.0,3
original r4 (n=3),13.0,0.0,0.0,0.0,3
original r4 (n=3),14.0,0.0,0.0,0.0,3
original r4 (n=3),15.0,0.0,0.0,0.0,3
original r4 (n=3),16.0,0.0,0.0,0.0,3
original r4 (n=3),17.0,0.0,0.0,0.0,3
original r4 (n=3),18.0,0.0,0.0,0.0,3
original r4 (n=3),19.0,0.0,0.0,0.0,3
original r4 (n=3),20.0,0.3333333333333333,-1.1008842432320476,1.767550909898714,3
original r4 (n=3),21.0,0.3368055555555556,-1.1123517874323814,1.7859628985434925,3
original r4 (n=3),22.0,0.34027777777777773,-1.123819331632715,1.8043748871882703,3
original r4 (n=3),23.0,0.34375,-1.1352868758330488,1.8227868758330488,3
original r4 (n=3),24.0,0.34722222222222227,-1.1467544200333828,1.8411988644778274,3
original r4 (n=3),25.0,0.3506944444444444,-1.1582219642337166,1.8596108531226054,3
original r4 (n=3),26.0,0.3541666666666667,-1.1696895084340504,1.8780228417673839,3
original r4 (n=3),27.0,0.3576388888888889,-1.1811570526343844,1.896434830412162,3
original r4 (n=3),28.0,0.3611111111111111,-1.1926245968347178,1.91484681905694,3
original r4 (n=3),29.0,0.3645833333333333,-1.2040921410350518,1.9332588077017183,3
