timestamp,run_id,task_id,robot_id,event,status,allocation_cost,duration,path,collision_flag,message
54.000,original,task_001,robot_2,ASSIGNED,OK,16.575,,stationb2->stationc4,0,Task assigned to robot
56.000,original,task_002,robot_1,ASSIGNED,OK,31.316,,stationb1->stationc1,0,Task assigned to robot
140.000,original,task_002,robot_1,COMPLETED,OK,31.316,84.000,stationb1->stationc1,1,Task executed successfully
140.000,original,task_007,robot_1,ASSIGNED,OK,26.822,,stationa2,0,Task assigned to robot
207.000,original,task_007,robot_1,COMPLETED,OK,26.822,67.000,stationa2,0,Task executed successfully
207.000,original,task_008,robot_1,ASSIGNED,OK,23.907,,stationa2->stationb1,0,Task assigned to robot
266.000,original,task_008,robot_1,COMPLETED,OK,23.907,59.000,stationa2->stationb1,1,Task executed successfully
266.000,original,task_013,robot_1,ASSIGNED,OK,14.351,,stationb1->stationc1,0,Task assigned to robot
306.010,original,task_013,robot_1,COMPLETED,OK,14.351,40.010,stationb1->stationc1,0,Task executed successfully
306.010,original,task_014,robot_1,ASSIGNED,OK,14.506,,stationb1,0,Task assigned to robot
342.000,original,task_014,robot_1,COMPLETED,OK,14.506,35.990,stationb1,0,Task executed successfully
