timestamp,run_id,task_id,robot_id,event,status,allocation_cost,duration,path,collision_flag,message
87.000,ours,task_001,robot_2,ASSIGNED,OK,16.578,,stationb2->stationc4,0,Task assigned to robot
89.000,ours,task_002,robot_1,ASSIGNED,OK,30.903,,stationb1->stationc4,0,Task assigned to robot
129.000,ours,task_001,robot_2,COMPLETED,OK,16.578,42.000,stationb2->stationc4,0,Task executed successfully
129.000,ours,task_007,robot_2,ASSIGNED,OK,23.250,,stationa2,0,Task assigned to robot
165.000,ours,task_002,robot_1,COMPLETED,OK,30.903,76.000,stationb1->stationc4,0,Task executed successfully
165.000,ours,task_008,robot_1,ASSIGNED,OK,46.813,,stationa4->stationb2,0,Task assigned to robot
183.000,ours,task_007,robot_2,COMPLETED,OK,23.250,54.000,stationa2,0,Task executed successfully
183.000,ours,task_013,robot_2,ASSIGNED,OK,35.974,,stationb2->stationc4,0,Task assigned to robot
263.000,ours,task_013,robot_2,COMPLETED,OK,35.974,80.000,stationb2->stationc4,0,Task executed successfully
269.000,ours,task_008,robot_1,COMPLETED,OK,46.813,104.000,stationa4->stationb2,0,Task executed successfully
334.000,ours,park_2,robot_2,COMPLETED,OK,0.000,71.000,stationp2,0,Task executed successfully
342.000,ours,park_1,robot_1,COMPLETED,OK,0.000,73.000,stationp1,0,Task executed successfully
